run_idx,video_id,label,input_start_frame,input_end_frame,target_frame,window_len,window_size,window_stride,frame_skip_step
784,MVN-S-Boning-76-002,0,30157,30275,30276,60,60,30,2
784,MVN-S-Boning-76-002,0,30277,30333,30334,29,60,30,2
785,MVN-S-Boning-89-001,4,0,177,178,60,60,30,3
785,MVN-S-Boning-89-001,4,90,267,268,60,60,30,3
785,MVN-S-Boning-89-001,4,180,357,358,60,60,30,3
785,MVN-S-Boning-89-001,4,270,447,448,60,60,30,3
785,MVN-S-Boning-89-001,4,360,537,538,60,60,30,3
785,MVN-S-Boning-89-001,4,450,627,628,60,60,30,3
785,MVN-S-Boning-89-001,4,540,717,718,60,60,30,3
785,MVN-S-Boning-89-001,4,630,807,808,60,60,30,3
785,MVN-S-Boning-89-001,4,810,882,883,25,60,30,3
786,MVN-S-Boning-89-001,8,883,935,936,27,60,20,2
787,MVN-S-Boning-89-001,3,936,1002,1003,34,60,30,2
788,MVN-S-Boning-89-001,4,1004,1181,1182,60,60,30,3
788,MVN-S-Boning-89-001,4,1184,1241,1242,20,60,30,3
789,MVN-S-Boning-89-001,0,1243,1361,1362,60,60,30,2
789,MVN-S-Boning-89-001,0,1363,1363,1364,1,60,30,2
790,MVN-S-Boning-89-001,2,1365,1483,1484,60,60,30,2
790,MVN-S-Boning-89-001,2,1425,1543,1544,60,60,30,2
790,MVN-S-Boning-89-001,2,1485,1603,1604,60,60,30,2
790,MVN-S-Boning-89-001,2,1545,1663,1664,60,60,30,2
790,MVN-S-Boning-89-001,2,1665,1701,1702,19,60,30,2
791,MVN-S-Boning-89-001,3,1703,1819,1820,59,60,30,2
792,MVN-S-Boning-89-001,4,1821,1998,1999,60,60,30,3
792,MVN-S-Boning-89-001,4,1911,2088,2089,60,60,30,3
792,MVN-S-Boning-89-001,4,2001,2178,2179,60,60,30,3
792,MVN-S-Boning-89-001,4,2091,2268,2269,60,60,30,3
792,MVN-S-Boning-89-001,4,2181,2358,2359,60,60,30,3
792,MVN-S-Boning-89-001,4,2271,2448,2449,60,60,30,3
792,MVN-S-Boning-89-001,4,2361,2538,2539,60,60,30,3
792,MVN-S-Boning-89-001,4,2451,2628,2629,60,60,30,3
792,MVN-S-Boning-89-001,4,2541,2718,2719,60,60,30,3
792,MVN-S-Boning-89-001,4,2631,2808,2809,60,60,30,3
792,MVN-S-Boning-89-001,4,2721,2898,2899,60,60,30,3
792,MVN-S-Boning-89-001,4,2811,2988,2989,60,60,30,3
792,MVN-S-Boning-89-001,4,2901,3078,3079,60,60,30,3
792,MVN-S-Boning-89-001,4,2991,3168,3169,60,60,30,3
792,MVN-S-Boning-89-001,4,3081,3258,3259,60,60,30,3
792,MVN-S-Boning-89-001,4,3171,3348,3349,60,60,30,3
792,MVN-S-Boning-89-001,4,3261,3438,3439,60,60,30,3
792,MVN-S-Boning-89-001,4,3351,3528,3529,60,60,30,3
792,MVN-S-Boning-89-001,4,3531,3552,3553,8,60,30,3
793,MVN-S-Boning-89-001,8,3555,3585,3586,16,60,20,2
794,MVN-S-Boning-89-001,3,3586,3650,3651,33,60,30,2
795,MVN-S-Boning-89-001,4,3652,3829,3830,60,60,30,3
795,MVN-S-Boning-89-001,4,3742,3919,3920,60,60,30,3
795,MVN-S-Boning-89-001,4,3832,4009,4010,60,60,30,3
795,MVN-S-Boning-89-001,4,4012,4042,4043,11,60,30,3
796,MVN-S-Boning-89-001,8,4045,4117,4118,37,60,20,2
797,MVN-S-Boning-89-001,3,4118,4164,4165,24,60,30,2
798,MVN-S-Boning-89-001,4,4166,4343,4344,60,60,30,3
798,MVN-S-Boning-89-001,4,4346,4430,4431,29,60,30,3
799,MVN-S-Boning-89-001,1,4431,4523,4524,47,60,30,2
800,MVN-S-Boning-89-001,2,4525,4643,4644,60,60,30,2
800,MVN-S-Boning-89-001,2,4585,4703,4704,60,60,30,2
800,MVN-S-Boning-89-001,2,4645,4763,4764,60,60,30,2
800,MVN-S-Boning-89-001,2,4705,4823,4824,60,60,30,2
800,MVN-S-Boning-89-001,2,4765,4883,4884,60,60,30,2
800,MVN-S-Boning-89-001,2,4825,4943,4944,60,60,30,2
800,MVN-S-Boning-89-001,2,4885,5003,5004,60,60,30,2
800,MVN-S-Boning-89-001,2,4945,5063,5064,60,60,30,2
800,MVN-S-Boning-89-001,2,5005,5123,5124,60,60,30,2
800,MVN-S-Boning-89-001,2,5065,5183,5184,60,60,30,2
800,MVN-S-Boning-89-001,2,5185,5219,5220,18,60,30,2
801,MVN-S-Boning-89-001,0,5220,5338,5339,60,60,30,2
801,MVN-S-Boning-89-001,0,5280,5398,5399,60,60,30,2
801,MVN-S-Boning-89-001,0,5340,5458,5459,60,60,30,2
801,MVN-S-Boning-89-001,0,5400,5518,5519,60,60,30,2
801,MVN-S-Boning-89-001,0,5460,5578,5579,60,60,30,2
801,MVN-S-Boning-89-001,0,5520,5638,5639,60,60,30,2
801,MVN-S-Boning-89-001,0,5580,5698,5699,60,60,30,2
801,MVN-S-Boning-89-001,0,5640,5758,5759,60,60,30,2
801,MVN-S-Boning-89-001,0,5700,5818,5819,60,60,30,2
801,MVN-S-Boning-89-001,0,5760,5878,5879,60,60,30,2
801,MVN-S-Boning-89-001,0,5880,5916,5917,19,60,30,2
802,MVN-S-Boning-89-001,3,5917,6035,6036,60,60,30,2
802,MVN-S-Boning-89-001,3,6037,6039,6040,2,60,30,2
803,MVN-S-Boning-89-001,4,6041,6218,6219,60,60,30,3
803,MVN-S-Boning-89-001,4,6131,6308,6309,60,60,30,3
803,MVN-S-Boning-89-001,4,6221,6398,6399,60,60,30,3
803,MVN-S-Boning-89-001,4,6311,6488,6489,60,60,30,3
803,MVN-S-Boning-89-001,4,6401,6578,6579,60,60,30,3
803,MVN-S-Boning-89-001,4,6491,6668,6669,60,60,30,3
803,MVN-S-Boning-89-001,4,6581,6758,6759,60,60,30,3
803,MVN-S-Boning-89-001,4,6671,6848,6849,60,60,30,3
803,MVN-S-Boning-89-001,4,6761,6938,6939,60,60,30,3
803,MVN-S-Boning-89-001,4,6851,7028,7029,60,60,30,3
803,MVN-S-Boning-89-001,4,6941,7118,7119,60,60,30,3
803,MVN-S-Boning-89-001,4,7031,7208,7209,60,60,30,3
803,MVN-S-Boning-89-001,4,7121,7298,7299,60,60,30,3
803,MVN-S-Boning-89-001,4,7211,7388,7389,60,60,30,3
803,MVN-S-Boning-89-001,4,7301,7478,7479,60,60,30,3
803,MVN-S-Boning-89-001,4,7391,7568,7569,60,60,30,3
803,MVN-S-Boning-89-001,4,7481,7658,7659,60,60,30,3
803,MVN-S-Boning-89-001,4,7571,7748,7749,60,60,30,3
803,MVN-S-Boning-89-001,4,7661,7838,7839,60,60,30,3
803,MVN-S-Boning-89-001,4,7751,7928,7929,60,60,30,3
803,MVN-S-Boning-89-001,4,7841,8018,8019,60,60,30,3
803,MVN-S-Boning-89-001,4,8021,8102,8103,28,60,30,3
804,MVN-S-Boning-89-001,8,8105,8159,8160,28,60,20,2
805,MVN-S-Boning-89-001,3,8160,8228,8229,35,60,30,2
806,MVN-S-Boning-89-001,4,8229,8406,8407,60,60,30,3
806,MVN-S-Boning-89-001,4,8319,8496,8497,60,60,30,3
806,MVN-S-Boning-89-001,4,8499,8553,8554,19,60,30,3
807,MVN-S-Boning-89-001,0,8554,8672,8673,60,60,30,2
807,MVN-S-Boning-89-001,0,8614,8732,8733,60,60,30,2
807,MVN-S-Boning-89-001,0,8734,8736,8737,2,60,30,2
808,MVN-S-Boning-89-001,2,8737,8855,8856,60,60,30,2
808,MVN-S-Boning-89-001,2,8797,8915,8916,60,60,30,2
808,MVN-S-Boning-89-001,2,8857,8975,8976,60,60,30,2
808,MVN-S-Boning-89-001,2,8917,9035,9036,60,60,30,2
808,MVN-S-Boning-89-001,2,8977,9095,9096,60,60,30,2
808,MVN-S-Boning-89-001,2,9037,9155,9156,60,60,30,2
808,MVN-S-Boning-89-001,2,9097,9215,9216,60,60,30,2
808,MVN-S-Boning-89-001,2,9157,9275,9276,60,60,30,2
808,MVN-S-Boning-89-001,2,9217,9335,9336,60,60,30,2
808,MVN-S-Boning-89-001,2,9277,9395,9396,60,60,30,2
808,MVN-S-Boning-89-001,2,9337,9455,9456,60,60,30,2
808,MVN-S-Boning-89-001,2,9457,9473,9474,9,60,30,2
809,MVN-S-Boning-89-001,1,9474,9592,9593,60,60,30,2
809,MVN-S-Boning-89-001,1,9594,9638,9639,23,60,30,2
810,MVN-S-Boning-89-001,3,9640,9758,9759,60,60,30,2
810,MVN-S-Boning-89-001,3,9700,9818,9819,60,60,30,2
810,MVN-S-Boning-89-001,3,9820,9840,9841,11,60,30,2
811,MVN-S-Boning-89-001,4,9842,10019,10020,60,60,30,3
811,MVN-S-Boning-89-001,4,9932,10109,10110,60,60,30,3
811,MVN-S-Boning-89-001,4,10022,10199,10200,60,60,30,3
811,MVN-S-Boning-89-001,4,10112,10289,10290,60,60,30,3
811,MVN-S-Boning-89-001,4,10202,10379,10380,60,60,30,3
811,MVN-S-Boning-89-001,4,10292,10469,10470,60,60,30,3
811,MVN-S-Boning-89-001,4,10382,10559,10560,60,60,30,3
811,MVN-S-Boning-89-001,4,10472,10649,10650,60,60,30,3
811,MVN-S-Boning-89-001,4,10562,10739,10740,60,60,30,3
811,MVN-S-Boning-89-001,4,10652,10829,10830,60,60,30,3
811,MVN-S-Boning-89-001,4,10742,10919,10920,60,60,30,3
811,MVN-S-Boning-89-001,4,10832,11009,11010,60,60,30,3
811,MVN-S-Boning-89-001,4,10922,11099,11100,60,60,30,3
811,MVN-S-Boning-89-001,4,11012,11189,11190,60,60,30,3
811,MVN-S-Boning-89-001,4,11102,11279,11280,60,60,30,3
811,MVN-S-Boning-89-001,4,11192,11369,11370,60,60,30,3
811,MVN-S-Boning-89-001,4,11282,11459,11460,60,60,30,3
811,MVN-S-Boning-89-001,4,11372,11549,11550,60,60,30,3
811,MVN-S-Boning-89-001,4,11462,11639,11640,60,60,30,3
811,MVN-S-Boning-89-001,4,11552,11729,11730,60,60,30,3
811,MVN-S-Boning-89-001,4,11642,11819,11820,60,60,30,3
811,MVN-S-Boning-89-001,4,11822,11870,11871,17,60,30,3
812,MVN-S-Boning-89-001,8,11872,11912,11913,21,60,20,2
813,MVN-S-Boning-89-001,3,11914,11980,11981,34,60,30,2
814,MVN-S-Boning-89-001,4,11982,12159,12160,60,60,30,3
814,MVN-S-Boning-89-001,4,12072,12249,12250,60,60,30,3
814,MVN-S-Boning-89-001,4,12162,12339,12340,60,60,30,3
814,MVN-S-Boning-89-001,4,12342,12354,12355,5,60,30,3
815,MVN-S-Boning-89-001,0,12356,12474,12475,60,60,30,2
815,MVN-S-Boning-89-001,0,12416,12534,12535,60,60,30,2
815,MVN-S-Boning-89-001,0,12536,12548,12549,7,60,30,2
816,MVN-S-Boning-89-001,2,12549,12667,12668,60,60,30,2
816,MVN-S-Boning-89-001,2,12609,12727,12728,60,60,30,2
816,MVN-S-Boning-89-001,2,12669,12787,12788,60,60,30,2
816,MVN-S-Boning-89-001,2,12729,12847,12848,60,60,30,2
816,MVN-S-Boning-89-001,2,12789,12907,12908,60,60,30,2
816,MVN-S-Boning-89-001,2,12909,12945,12946,19,60,30,2
817,MVN-S-Boning-89-001,3,12947,13065,13066,60,60,30,2
817,MVN-S-Boning-89-001,3,13067,13075,13076,5,60,30,2
818,MVN-S-Boning-89-001,4,13077,13254,13255,60,60,30,3
818,MVN-S-Boning-89-001,4,13167,13344,13345,60,60,30,3
818,MVN-S-Boning-89-001,4,13257,13434,13435,60,60,30,3
818,MVN-S-Boning-89-001,4,13347,13524,13525,60,60,30,3
818,MVN-S-Boning-89-001,4,13437,13614,13615,60,60,30,3
818,MVN-S-Boning-89-001,4,13527,13704,13705,60,60,30,3
818,MVN-S-Boning-89-001,4,13617,13794,13795,60,60,30,3
818,MVN-S-Boning-89-001,4,13707,13884,13885,60,60,30,3
818,MVN-S-Boning-89-001,4,13797,13974,13975,60,60,30,3
818,MVN-S-Boning-89-001,4,13887,14064,14065,60,60,30,3
818,MVN-S-Boning-89-001,4,13977,14154,14155,60,60,30,3
818,MVN-S-Boning-89-001,4,14067,14244,14245,60,60,30,3
818,MVN-S-Boning-89-001,4,14157,14334,14335,60,60,30,3
818,MVN-S-Boning-89-001,4,14247,14424,14425,60,60,30,3
818,MVN-S-Boning-89-001,4,14337,14514,14515,60,60,30,3
818,MVN-S-Boning-89-001,4,14427,14604,14605,60,60,30,3
818,MVN-S-Boning-89-001,4,14517,14694,14695,60,60,30,3
818,MVN-S-Boning-89-001,4,14607,14784,14785,60,60,30,3
818,MVN-S-Boning-89-001,4,14697,14874,14875,60,60,30,3
818,MVN-S-Boning-89-001,4,14787,14964,14965,60,60,30,3
818,MVN-S-Boning-89-001,4,14877,15054,15055,60,60,30,3
818,MVN-S-Boning-89-001,4,14967,15144,15145,60,60,30,3
818,MVN-S-Boning-89-001,4,15057,15234,15235,60,60,30,3
818,MVN-S-Boning-89-001,4,15237,15279,15280,15,60,30,3
819,MVN-S-Boning-89-001,8,15281,15335,15336,28,60,20,2
820,MVN-S-Boning-89-001,3,15336,15380,15381,23,60,30,2
821,MVN-S-Boning-89-001,4,15381,15558,15559,60,60,30,3
821,MVN-S-Boning-89-001,4,15471,15648,15649,60,60,30,3
821,MVN-S-Boning-89-001,4,15561,15738,15739,60,60,30,3
821,MVN-S-Boning-89-001,4,15651,15828,15829,60,60,30,3
821,MVN-S-Boning-89-001,4,15741,15918,15919,60,60,30,3
821,MVN-S-Boning-89-001,4,15921,15960,15961,14,60,30,3
822,MVN-S-Boning-89-001,0,15962,16080,16081,60,60,30,2
822,MVN-S-Boning-89-001,0,16022,16140,16141,60,60,30,2
822,MVN-S-Boning-89-001,0,16142,16166,16167,13,60,30,2
823,MVN-S-Boning-89-001,2,16168,16286,16287,60,60,30,2
823,MVN-S-Boning-89-001,2,16228,16346,16347,60,60,30,2
823,MVN-S-Boning-89-001,2,16288,16406,16407,60,60,30,2
823,MVN-S-Boning-89-001,2,16348,16466,16467,60,60,30,2
823,MVN-S-Boning-89-001,2,16408,16526,16527,60,60,30,2
823,MVN-S-Boning-89-001,2,16468,16586,16587,60,60,30,2
823,MVN-S-Boning-89-001,2,16528,16646,16647,60,60,30,2
823,MVN-S-Boning-89-001,2,16588,16706,16707,60,60,30,2
823,MVN-S-Boning-89-001,2,16648,16766,16767,60,60,30,2
823,MVN-S-Boning-89-001,2,16708,16826,16827,60,60,30,2
823,MVN-S-Boning-89-001,2,16768,16886,16887,60,60,30,2
823,MVN-S-Boning-89-001,2,16828,16946,16947,60,60,30,2
823,MVN-S-Boning-89-001,2,16948,17002,17003,28,60,30,2
824,MVN-S-Boning-89-001,0,17004,17122,17123,60,60,30,2
824,MVN-S-Boning-89-001,0,17064,17182,17183,60,60,30,2
824,MVN-S-Boning-89-001,0,17124,17242,17243,60,60,30,2
824,MVN-S-Boning-89-001,0,17184,17302,17303,60,60,30,2
824,MVN-S-Boning-89-001,0,17244,17362,17363,60,60,30,2
824,MVN-S-Boning-89-001,0,17304,17422,17423,60,60,30,2
824,MVN-S-Boning-89-001,0,17364,17482,17483,60,60,30,2
824,MVN-S-Boning-89-001,0,17424,17542,17543,60,60,30,2
824,MVN-S-Boning-89-001,0,17484,17602,17603,60,60,30,2
824,MVN-S-Boning-89-001,0,17544,17662,17663,60,60,30,2
824,MVN-S-Boning-89-001,0,17604,17722,17723,60,60,30,2
824,MVN-S-Boning-89-001,0,17664,17782,17783,60,60,30,2
824,MVN-S-Boning-89-001,0,17724,17842,17843,60,60,30,2
824,MVN-S-Boning-89-001,0,17784,17902,17903,60,60,30,2
824,MVN-S-Boning-89-001,0,17844,17962,17963,60,60,30,2
824,MVN-S-Boning-89-001,0,17904,18022,18023,60,60,30,2
824,MVN-S-Boning-89-001,0,17964,18082,18083,60,60,30,2
824,MVN-S-Boning-89-001,0,18024,18142,18143,60,60,30,2
824,MVN-S-Boning-89-001,0,18084,18202,18203,60,60,30,2
824,MVN-S-Boning-89-001,0,18144,18262,18263,60,60,30,2
824,MVN-S-Boning-89-001,0,18204,18322,18323,60,60,30,2
824,MVN-S-Boning-89-001,0,18264,18382,18383,60,60,30,2
824,MVN-S-Boning-89-001,0,18324,18442,18443,60,60,30,2
824,MVN-S-Boning-89-001,0,18384,18502,18503,60,60,30,2
824,MVN-S-Boning-89-001,0,18444,18562,18563,60,60,30,2
824,MVN-S-Boning-89-001,0,18504,18622,18623,60,60,30,2
824,MVN-S-Boning-89-001,0,18564,18682,18683,60,60,30,2
824,MVN-S-Boning-89-001,0,18624,18742,18743,60,60,30,2
824,MVN-S-Boning-89-001,0,18684,18802,18803,60,60,30,2
824,MVN-S-Boning-89-001,0,18744,18862,18863,60,60,30,2
824,MVN-S-Boning-89-001,0,18804,18922,18923,60,60,30,2
824,MVN-S-Boning-89-001,0,18864,18982,18983,60,60,30,2
824,MVN-S-Boning-89-001,0,18924,19042,19043,60,60,30,2
824,MVN-S-Boning-89-001,0,18984,19102,19103,60,60,30,2
824,MVN-S-Boning-89-001,0,19044,19162,19163,60,60,30,2
824,MVN-S-Boning-89-001,0,19104,19222,19223,60,60,30,2
824,MVN-S-Boning-89-001,0,19164,19282,19283,60,60,30,2
824,MVN-S-Boning-89-001,0,19224,19342,19343,60,60,30,2
824,MVN-S-Boning-89-001,0,19284,19402,19403,60,60,30,2
824,MVN-S-Boning-89-001,0,19344,19462,19463,60,60,30,2
824,MVN-S-Boning-89-001,0,19404,19522,19523,60,60,30,2
824,MVN-S-Boning-89-001,0,19464,19582,19583,60,60,30,2
824,MVN-S-Boning-89-001,0,19524,19642,19643,60,60,30,2
824,MVN-S-Boning-89-001,0,19584,19702,19703,60,60,30,2
824,MVN-S-Boning-89-001,0,19644,19762,19763,60,60,30,2
824,MVN-S-Boning-89-001,0,19704,19822,19823,60,60,30,2
824,MVN-S-Boning-89-001,0,19764,19882,19883,60,60,30,2
824,MVN-S-Boning-89-001,0,19824,19942,19943,60,60,30,2
824,MVN-S-Boning-89-001,0,19884,20002,20003,60,60,30,2
824,MVN-S-Boning-89-001,0,20004,20024,20025,11,60,30,2
825,MVN-S-Boning-89-001,1,20026,20144,20145,60,60,30,2
825,MVN-S-Boning-89-001,1,20086,20204,20205,60,60,30,2
825,MVN-S-Boning-89-001,1,20146,20264,20265,60,60,30,2
825,MVN-S-Boning-89-001,1,20206,20324,20325,60,60,30,2
825,MVN-S-Boning-89-001,1,20266,20384,20385,60,60,30,2
825,MVN-S-Boning-89-001,1,20326,20444,20445,60,60,30,2
825,MVN-S-Boning-89-001,1,20386,20504,20505,60,60,30,2
825,MVN-S-Boning-89-001,1,20446,20564,20565,60,60,30,2
825,MVN-S-Boning-89-001,1,20506,20624,20625,60,60,30,2
825,MVN-S-Boning-89-001,1,20626,20646,20647,11,60,30,2
826,MVN-S-Boning-89-002,1,0,118,119,60,60,30,2
826,MVN-S-Boning-89-002,1,60,178,179,60,60,30,2
826,MVN-S-Boning-89-002,1,180,226,227,24,60,30,2
827,MVN-S-Boning-89-002,0,227,345,346,60,60,30,2
827,MVN-S-Boning-89-002,0,287,405,406,60,60,30,2
827,MVN-S-Boning-89-002,0,347,465,466,60,60,30,2
827,MVN-S-Boning-89-002,0,407,525,526,60,60,30,2
827,MVN-S-Boning-89-002,0,467,585,586,60,60,30,2
827,MVN-S-Boning-89-002,0,527,645,646,60,60,30,2
827,MVN-S-Boning-89-002,0,587,705,706,60,60,30,2
827,MVN-S-Boning-89-002,0,647,765,766,60,60,30,2
827,MVN-S-Boning-89-002,0,707,825,826,60,60,30,2
827,MVN-S-Boning-89-002,0,767,885,886,60,60,30,2
827,MVN-S-Boning-89-002,0,827,945,946,60,60,30,2
827,MVN-S-Boning-89-002,0,887,1005,1006,60,60,30,2
827,MVN-S-Boning-89-002,0,947,1065,1066,60,60,30,2
827,MVN-S-Boning-89-002,0,1007,1125,1126,60,60,30,2
827,MVN-S-Boning-89-002,0,1067,1185,1186,60,60,30,2
827,MVN-S-Boning-89-002,0,1127,1245,1246,60,60,30,2
827,MVN-S-Boning-89-002,0,1187,1305,1306,60,60,30,2
827,MVN-S-Boning-89-002,0,1247,1365,1366,60,60,30,2
827,MVN-S-Boning-89-002,0,1307,1425,1426,60,60,30,2
827,MVN-S-Boning-89-002,0,1367,1485,1486,60,60,30,2
827,MVN-S-Boning-89-002,0,1487,1533,1534,24,60,30,2
828,MVN-S-Boning-89-002,3,1535,1641,1642,54,60,30,2
829,MVN-S-Boning-89-002,4,1643,1820,1821,60,60,30,3
829,MVN-S-Boning-89-002,4,1733,1910,1911,60,60,30,3
829,MVN-S-Boning-89-002,4,1823,2000,2001,60,60,30,3
829,MVN-S-Boning-89-002,4,1913,2090,2091,60,60,30,3
829,MVN-S-Boning-89-002,4,2003,2180,2181,60,60,30,3
829,MVN-S-Boning-89-002,4,2093,2270,2271,60,60,30,3
829,MVN-S-Boning-89-002,4,2183,2360,2361,60,60,30,3
829,MVN-S-Boning-89-002,4,2273,2450,2451,60,60,30,3
829,MVN-S-Boning-89-002,4,2363,2540,2541,60,60,30,3
829,MVN-S-Boning-89-002,4,2453,2630,2631,60,60,30,3
829,MVN-S-Boning-89-002,4,2543,2720,2721,60,60,30,3
829,MVN-S-Boning-89-002,4,2633,2810,2811,60,60,30,3
829,MVN-S-Boning-89-002,4,2723,2900,2901,60,60,30,3
829,MVN-S-Boning-89-002,4,2813,2990,2991,60,60,30,3
829,MVN-S-Boning-89-002,4,2903,3080,3081,60,60,30,3
829,MVN-S-Boning-89-002,4,2993,3170,3171,60,60,30,3
829,MVN-S-Boning-89-002,4,3083,3260,3261,60,60,30,3
829,MVN-S-Boning-89-002,4,3173,3350,3351,60,60,30,3
829,MVN-S-Boning-89-002,4,3263,3440,3441,60,60,30,3
829,MVN-S-Boning-89-002,4,3443,3524,3525,28,60,30,3
830,MVN-S-Boning-89-002,8,3526,3596,3597,36,60,20,2
831,MVN-S-Boning-89-002,3,3597,3639,3640,22,60,30,2
832,MVN-S-Boning-89-002,4,3640,3817,3818,60,60,30,3
832,MVN-S-Boning-89-002,4,3730,3907,3908,60,60,30,3
832,MVN-S-Boning-89-002,4,3820,3997,3998,60,60,30,3
832,MVN-S-Boning-89-002,4,4000,4057,4058,20,60,30,3
833,MVN-S-Boning-89-002,0,4059,4177,4178,60,60,30,2
833,MVN-S-Boning-89-002,0,4119,4237,4238,60,60,30,2
833,MVN-S-Boning-89-002,0,4179,4297,4298,60,60,30,2
833,MVN-S-Boning-89-002,0,4299,4321,4322,12,60,30,2
834,MVN-S-Boning-89-002,2,4322,4440,4441,60,60,30,2
834,MVN-S-Boning-89-002,2,4382,4500,4501,60,60,30,2
834,MVN-S-Boning-89-002,2,4442,4560,4561,60,60,30,2
834,MVN-S-Boning-89-002,2,4502,4620,4621,60,60,30,2
834,MVN-S-Boning-89-002,2,4562,4680,4681,60,60,30,2
834,MVN-S-Boning-89-002,2,4622,4740,4741,60,60,30,2
834,MVN-S-Boning-89-002,2,4682,4800,4801,60,60,30,2
834,MVN-S-Boning-89-002,2,4742,4860,4861,60,60,30,2
834,MVN-S-Boning-89-002,2,4802,4920,4921,60,60,30,2
834,MVN-S-Boning-89-002,2,4862,4980,4981,60,60,30,2
834,MVN-S-Boning-89-002,2,4982,5006,5007,13,60,30,2
835,MVN-S-Boning-89-002,0,5008,5126,5127,60,60,30,2
835,MVN-S-Boning-89-002,0,5068,5186,5187,60,60,30,2
835,MVN-S-Boning-89-002,0,5128,5246,5247,60,60,30,2
835,MVN-S-Boning-89-002,0,5188,5306,5307,60,60,30,2
835,MVN-S-Boning-89-002,0,5248,5366,5367,60,60,30,2
835,MVN-S-Boning-89-002,0,5308,5426,5427,60,60,30,2
835,MVN-S-Boning-89-002,0,5368,5486,5487,60,60,30,2
835,MVN-S-Boning-89-002,0,5428,5546,5547,60,60,30,2
835,MVN-S-Boning-89-002,0,5488,5606,5607,60,60,30,2
835,MVN-S-Boning-89-002,0,5548,5666,5667,60,60,30,2
835,MVN-S-Boning-89-002,0,5608,5726,5727,60,60,30,2
835,MVN-S-Boning-89-002,0,5668,5786,5787,60,60,30,2
835,MVN-S-Boning-89-002,0,5728,5846,5847,60,60,30,2
835,MVN-S-Boning-89-002,0,5788,5906,5907,60,60,30,2
835,MVN-S-Boning-89-002,0,5848,5966,5967,60,60,30,2
835,MVN-S-Boning-89-002,0,5908,6026,6027,60,60,30,2
835,MVN-S-Boning-89-002,0,5968,6086,6087,60,60,30,2
835,MVN-S-Boning-89-002,0,6028,6146,6147,60,60,30,2
835,MVN-S-Boning-89-002,0,6088,6206,6207,60,60,30,2
835,MVN-S-Boning-89-002,0,6148,6266,6267,60,60,30,2
835,MVN-S-Boning-89-002,0,6208,6326,6327,60,60,30,2
835,MVN-S-Boning-89-002,0,6328,6334,6335,4,60,30,2
836,MVN-S-Boning-89-002,3,6336,6454,6455,60,60,30,2
836,MVN-S-Boning-89-002,3,6396,6514,6515,60,60,30,2
836,MVN-S-Boning-89-002,3,6516,6554,6555,20,60,30,2
837,MVN-S-Boning-89-002,4,6555,6732,6733,60,60,30,3
837,MVN-S-Boning-89-002,4,6645,6822,6823,60,60,30,3
837,MVN-S-Boning-89-002,4,6735,6912,6913,60,60,30,3
837,MVN-S-Boning-89-002,4,6825,7002,7003,60,60,30,3
837,MVN-S-Boning-89-002,4,6915,7092,7093,60,60,30,3
837,MVN-S-Boning-89-002,4,7005,7182,7183,60,60,30,3
837,MVN-S-Boning-89-002,4,7095,7272,7273,60,60,30,3
837,MVN-S-Boning-89-002,4,7185,7362,7363,60,60,30,3
837,MVN-S-Boning-89-002,4,7275,7452,7453,60,60,30,3
837,MVN-S-Boning-89-002,4,7365,7542,7543,60,60,30,3
837,MVN-S-Boning-89-002,4,7455,7632,7633,60,60,30,3
837,MVN-S-Boning-89-002,4,7545,7722,7723,60,60,30,3
837,MVN-S-Boning-89-002,4,7635,7812,7813,60,60,30,3
837,MVN-S-Boning-89-002,4,7725,7902,7903,60,60,30,3
837,MVN-S-Boning-89-002,4,7815,7992,7993,60,60,30,3
837,MVN-S-Boning-89-002,4,7905,8082,8083,60,60,30,3
837,MVN-S-Boning-89-002,4,7995,8172,8173,60,60,30,3
837,MVN-S-Boning-89-002,4,8085,8262,8263,60,60,30,3
837,MVN-S-Boning-89-002,4,8175,8352,8353,60,60,30,3
837,MVN-S-Boning-89-002,4,8265,8442,8443,60,60,30,3
838,MVN-S-Boning-89-002,8,8443,8521,8522,40,60,20,2
839,MVN-S-Boning-89-002,3,8522,8640,8641,60,60,30,2
839,MVN-S-Boning-89-002,3,8642,8648,8649,4,60,30,2
840,MVN-S-Boning-89-002,4,8650,8827,8828,60,60,30,3
840,MVN-S-Boning-89-002,4,8740,8917,8918,60,60,30,3
840,MVN-S-Boning-89-002,4,8920,8971,8972,18,60,30,3
841,MVN-S-Boning-89-002,2,8974,9092,9093,60,60,30,2
841,MVN-S-Boning-89-002,2,9034,9152,9153,60,60,30,2
841,MVN-S-Boning-89-002,2,9094,9212,9213,60,60,30,2
841,MVN-S-Boning-89-002,2,9154,9272,9273,60,60,30,2
841,MVN-S-Boning-89-002,2,9214,9332,9333,60,60,30,2
841,MVN-S-Boning-89-002,2,9274,9392,9393,60,60,30,2
841,MVN-S-Boning-89-002,2,9334,9452,9453,60,60,30,2
841,MVN-S-Boning-89-002,2,9394,9512,9513,60,60,30,2
841,MVN-S-Boning-89-002,2,9514,9570,9571,29,60,30,2
842,MVN-S-Boning-89-002,3,9571,9689,9690,60,60,30,2
842,MVN-S-Boning-89-002,3,9691,9705,9706,8,60,30,2
843,MVN-S-Boning-89-002,4,9706,9883,9884,60,60,30,3
